case,base_case,sampling,source,n_points,n_frames,family,gap_mm,seed,bias_rms_mm,variant,outer_iterations,sinkhorn_iterations,stage,sigma_mm,ok,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,method_seconds,transport_seconds,local_filter_seconds,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,estimated_bias_rms_mm,estimated_bias_max_mm,effective_transport_mass,usable_transport_mass,supported_scan_fraction,component_changes,largest_observed_bias_increment_mm,updates_at_nominal_1p6mm_increment,balanced_or_relaxed_row_l1_mean,balanced_or_relaxed_row_l1_max,balanced_or_relaxed_column_l1_max,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,unbalanced,3,24,local,1.0,True,True,True,0.862101305210501,1.0083582691367288,1.8476595794737807,0.667910447761194,0.9794776119402985,0.8633322260789026,1.0,1.057018868169905,0.8817882394001065,0.9812049388883068,,self-report; not geometry-derived layer count or success,1.0557222069455563,0.0523403231666696,1.403574261904135,1.7655283330296239,0.24979586100380402,0.22383710100257304,0.025958760001230985,3.5116673979803945,5.807906391444055,1.0,2.915193703329953,4.156589221121161,0.5259808162608964,0.5259808162608219,1.0,0,1.6,2,0.48148954093495344,0.7015424009726159,0.7167879263638121,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__unbalanced_o3__local.npz,1ab201d653084e5ecd78c97823e17cbdd0fee39a75a4558ea1e8efd8f0765772,4.769258755281399,0.769258755281399,1.1923146888203497,3.362033250960616,0.6379667490393839,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,unbalanced,6,24,raw,1.0,True,True,True,0.9159718134597318,1.1395629863077208,2.1820146859632166,0.6492537313432836,0.9384328358208955,0.8948764638952267,1.0,1.1838909415225252,0.9346205647805397,1.1383226943019322,,self-report; not geometry-derived layer count or success,1.1828993555194691,0.04844456760789558,0.4814568818049793,0.5312663807834916,0.4495728390029399,0.4495728390029399,0.025816870998824015,3.52542625725891,5.005434314796013,1.0,3.52542625725891,5.005434314796013,0.604793727979167,0.6047937279791669,1.0,0,1.6,2,0.4001283272125825,0.560115599421159,0.5566669755974389,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__unbalanced_o6__raw.npz,2c531eb6f3c5cacbc54cba681933b7bc37390db39ddd4d650da6cddf4a7c9cff,4.585797898587399,0.5857978985873986,1.1464494746468497,4.21819715681551,0.21819715681550989,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,unbalanced,6,24,local,1.0,True,True,True,0.5723998436659474,0.6946376928837795,1.415530575008101,0.875,0.9944029850746269,0.5972237694836526,1.0,0.7284629658268504,0.5769028574491377,0.6941791687040028,,self-report; not geometry-derived layer count or success,0.72758487409139,0.035756727683992254,1.0977231361294657,1.3909231715974775,0.4753897100017639,0.4495728390029399,0.025816870998824015,3.8752436326529742,6.291581927570336,1.0,3.52542625725891,5.005434314796013,0.604793727979167,0.6047937279791669,1.0,0,1.6,2,0.4001283272125825,0.560115599421159,0.5566669755974389,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__unbalanced_o6__local.npz,eacb06d98fc4b217a7e2a6acf3e6a19157609af3da91e72e7485884f1d68340e,4.28521587680432,0.2852158768043198,1.07130396920108,3.1873608774011037,0.8126391225988963,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,unbalanced,12,24,raw,1.0,True,True,True,0.8892606217775018,1.1070438218696008,2.1267291774149912,0.6399253731343284,0.9440298507462687,0.8755220128470066,1.0,1.147526513901326,0.9044903581083903,1.1087305404330992,,self-report; not geometry-derived layer count or success,1.1465034775245186,0.04844456760789553,0.40741510402586434,0.46208024728422786,0.874737918988103,0.874737918988103,0.025104450003709644,3.616175813934955,5.134303123560745,1.0,3.6161758139349547,5.134303123560745,0.6079903066883205,0.6079903066883202,1.0,0,1.6,2,0.3959791200472269,0.5391581623026184,0.541063090229926,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__unbalanced_o12__raw.npz,e4088760e9b7fed80f0b7eb9530ef9cd1b00acaaab57132e8b4a856f1ac1099a,4.503349334033098,0.5033493340330981,1.1258373335082745,4.210443555522692,0.21044355552269156,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,unbalanced,12,24,local,1.0,True,True,True,0.5312255016050083,0.6616651052445527,1.3995724489440327,0.8805970149253731,0.9944029850746269,0.5603731097291983,1.0,0.6942377302563295,0.5344324200220096,0.6639642949007524,,self-report; not geometry-derived layer count or success,0.6933319569397006,0.035451707964852835,1.0203129541822515,1.3110790904786631,0.8998423689918127,0.874737918988103,0.025104450003709644,3.91679609164751,6.33035216470957,1.0,3.6161758139349547,5.134303123560745,0.6079903066883205,0.6079903066883202,1.0,0,1.6,2,0.3959791200472269,0.5391581623026184,0.541063090229926,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__unbalanced_o12__local.npz,169b0c50b97a15a30eca64509633692b2c0d56bcdf4cd8003bf341aee0471211,4.20274999181819,0.2027499918181901,1.0506874979545475,3.1771150193208832,0.8228849806791168,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,balanced,3,24,raw,1.0,True,True,True,1.0025407105159003,1.2649522328308123,2.499342951702094,0.6080729166666666,0.9427083333333334,0.9290889817259315,1.0,1.2800623482775155,1.0023444236546488,1.262667182711788,,self-report; not geometry-derived layer count or success,1.2793621332718241,0.042333762269790014,0.17250903066687737,0.3629730088175176,0.3285721900028875,0.3285721900028875,0.03650930400181096,3.2780736827154024,4.800000000000002,1.0,3.2780736827154024,4.800000000000001,1.0,0.9999999342034522,1.0,0,1.6000000000000005,3,0.04169957002614801,0.12297019558480982,8.001412032943023e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__balanced_o3__raw.npz,44e58d392c7f2d8a7241eb5efad1ce91d32a76932bf4d591973f20563d67c9b2,8.129725159013859,0.12972515901385862,1.0162156448767323,8.34745918179286,0.3474591817928605,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,balanced,3,24,local,1.0,True,True,True,0.5195431154061523,0.8579633008925265,2.0078270575136106,0.81640625,0.9622395833333334,0.5703709349621667,1.0,0.8804455186896528,0.5194105679478549,0.8538854891525939,,self-report; not geometry-derived layer count or success,0.8783280663885165,0.061025561651670265,0.5052868106540828,0.7791430259561587,0.36508149400469847,0.3285721900028875,0.03650930400181096,3.990828874125737,6.45385624292059,1.0,3.2780736827154024,4.800000000000001,1.0,0.9999999342034522,1.0,0,1.6000000000000005,3,0.04169957002614801,0.12297019558480982,8.001412032943023e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__balanced_o3__local.npz,4bacaf6324882a5b2693504b7d6615baeeeb39d127311a1bf6b4a4d43bf55778,7.883104518368198,0.11689548163180241,0.9853880647960247,7.246129276744389,0.753870723255611,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,balanced,6,24,raw,1.0,True,True,True,0.8185732689405132,1.027630637381508,2.053968046765917,0.6927083333333334,0.9739583333333334,0.814530244177963,1.0,1.0540258441275197,0.8184724728637649,1.0258168317781757,,self-report; not geometry-derived layer count or success,1.0531753570326337,0.04233376226978989,0.17201434128477464,0.34272001116820994,0.6405222969915485,0.6405222969915485,0.03577632199448999,3.918575952471635,5.7027532461665364,1.0,3.918575952471635,5.7027532461665364,1.0,0.9999999999999998,1.0,0,1.6000000000000005,3,0.04282418822502695,0.10951537124558496,4.688090193827321e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__balanced_o6__raw.npz,dc705621d9bf51e683dee48a8a812da1dc89454a7003dcbbe91828eece15f8be,8.087093520511027,0.08709352051102748,1.0108866900638784,8.238321861340031,0.2383218613400313,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,balanced,6,24,local,1.0,True,True,True,0.42902629011210286,0.7241492429667915,1.7065126929770906,0.8515625,0.9713541666666666,0.5262448248587214,1.0,0.7612682250143372,0.4287206226488484,0.7189978847126262,,self-report; not geometry-derived layer count or success,0.7601701589898412,0.040873460800857485,0.5671608131148101,0.7784462000451209,0.6762986189860385,0.6405222969915485,0.03577632199448999,4.181743678879018,6.670846573527844,1.0,3.918575952471635,5.7027532461665364,1.0,0.9999999999999998,1.0,0,1.6000000000000005,3,0.04282418822502695,0.10951537124558496,4.688090193827321e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__balanced_o6__local.npz,eda4cdd8144ff441f18e9aaa83761d0a81a79079da7087ab8adea70fa82b753d,7.843890901137744,0.156109098862256,0.980486362642218,7.166966255104002,0.8330337448959977,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,balanced,12,24,raw,1.0,True,True,True,0.8181855760016251,1.026799796824856,2.04856599182283,0.6940104166666666,0.97265625,0.8144662404822239,1.0,1.0533325781057987,0.8180846467541567,1.0249939932742633,,self-report; not geometry-derived layer count or success,1.0524815307980913,0.04233376226978986,0.17280064620963823,0.34256470428600083,1.312113150008372,1.312113150008372,0.036668560991529375,3.9273384236877784,5.714849020037593,1.0,3.927338423687778,5.714849020037593,1.0,1.0,1.0,0,1.6000000000000005,3,0.042871566921971936,0.109430108731176,4.627374872168133e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__balanced_o12__raw.npz,249d11b79b86da3f0a861392f79906fc493c1042a2eaa938d20d57362f95079c,8.08658087394649,0.08658087394648994,1.0108226092433112,8.23695049922637,0.23695049922637068,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,balanced,12,24,local,1.0,True,True,True,0.4288654296406633,0.7240428920665998,1.7141518894149421,0.8515625,0.9700520833333334,0.5265153869002112,1.0,0.7613219564417336,0.4285602353148308,0.718879720912034,,self-report; not geometry-derived layer count or success,0.7602016671884917,0.0412861546296881,0.5669898395974654,0.7779898199355532,1.3487817109999014,1.312113150008372,0.036668560991529375,4.182366563864552,6.672622078841392,1.0,3.927338423687778,5.714849020037593,1.0,1.0,1.0,0,1.6000000000000005,3,0.042871566921971936,0.109430108731176,4.627374872168133e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__balanced_o12__local.npz,77a9b1c399d5abb242690dd1dc43f40ef000ad3a7d47d187f167cd0af735deee,7.844155633034499,0.15584436696550075,0.9805194541293124,7.167544761687586,0.8324552383124137,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,unbalanced,3,24,raw,1.0,True,True,True,1.2422979076255898,1.540051775999844,2.9863357582573014,0.48828125,0.88671875,1.1008951554046604,1.0,1.5496408882755806,1.2421635628607113,1.5373172819080552,,self-report; not geometry-derived layer count or success,1.5490625343050601,0.04233376226979007,0.21590389056762851,0.3729780320884089,0.3259451430058107,0.3259451430058107,0.03615654799796175,2.8772732533720125,4.3238177883723585,1.0,2.877273253372012,4.323817788372358,0.5086498823406473,0.5086498823405939,1.0,0,1.6,2,0.4930313654829836,0.7306834439218326,0.7423318034040988,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__unbalanced_o3__raw.npz,b4b2f3bf05978f8d128b2a54fd0f01764ac8ae5a1217d9788a2d8ec7b5549d9e,8.168835804873181,0.16883580487318106,1.0211044756091476,8.424602718391844,0.42460271839184394,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,unbalanced,3,24,local,1.0,True,True,True,1.031590880053759,1.2528873616602176,2.437629405128058,0.5885416666666666,0.9388020833333334,0.9921300851820272,1.0,1.2715888856640052,1.0336886908535687,1.257896578228434,,self-report; not geometry-derived layer count or success,1.2704302266709697,0.05427092504255593,0.4603608559946064,0.6536784737839104,0.36210169100377243,0.3259451430058107,0.03615654799796175,3.4071023039798614,5.6968728599230545,1.0,2.877273253372012,4.323817788372358,0.5086498823406473,0.5086498823405939,1.0,0,1.6,2,0.4930313654829836,0.7306834439218326,0.7423318034040988,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__unbalanced_o3__local.npz,a9e17aba899bb90e1bb5c7a14f064e09a0837a4a102b0e43396de78bfc4ec669,7.917297149701503,0.08270285029849678,0.9896621437126879,7.35692849102851,0.6430715089714898,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,unbalanced,6,24,raw,1.0,True,True,True,0.8443487864949836,1.066250985298027,2.145319395660345,0.6770833333333334,0.96875,0.8268152440191,1.0,1.0892585771998742,0.8442484009813036,1.064195526747846,,self-report; not geometry-derived layer count or success,1.0884356207767087,0.04233376226978989,0.15660489430483884,0.3412886217332903,0.6590492329996778,0.6590492329996778,0.03686603500682395,3.7227581450960052,5.45733800241605,1.0,3.7227581450960052,5.45733800241605,0.6175192560063802,0.6175192560063802,1.0,0,1.6,2,0.3825150490511251,0.41448254308112653,0.41448254308112653,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__unbalanced_o6__raw.npz,ecf1aa4199a8cd113636a451c280b1ebc32b1cce4ec0e65cf2d84549f369cb75,8.102653235664633,0.1026532356646328,1.012831654458079,8.268316513967733,0.2683165139677328,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,unbalanced,6,24,local,1.0,True,True,True,0.4397217552171086,0.7371190599149015,1.66736311030734,0.8450520833333334,0.9752604166666666,0.5241315857414034,1.0,0.7702610591000598,0.43942743960207303,0.7326652976296247,,self-report; not geometry-derived layer count or success,0.7692280810205993,0.03987804578100908,0.5646546573334149,0.7927627163569326,0.6959152680065017,0.6590492329996778,0.03686603500682395,4.136667661857902,6.625106637935087,1.0,3.7227581450960052,5.45733800241605,0.6175192560063802,0.6175192560063802,1.0,0,1.6,2,0.3825150490511251,0.41448254308112653,0.41448254308112653,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__unbalanced_o6__local.npz,ed1f718fe4502ea3f9bac0d6c9c4d55f3d784b2a57e3b7e94044ce3a0c18012e,7.855353139261785,0.14464686073821476,0.9819191424077232,7.173332579087283,0.8266674209127167,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,unbalanced,12,24,raw,1.0,True,True,True,0.8244486806260317,1.0390299112859367,2.119380138591649,0.6927083333333334,0.9739583333333334,0.8163606071091571,1.0,1.0640758588200099,0.8243506110872492,1.0371194132556876,,self-report; not geometry-derived layer count or success,1.0632334108255,0.04233376226978969,0.1635105955333351,0.34182946020151234,1.3311114819953218,1.3311114819953218,0.03651797400380019,3.836682055527823,5.610590691397779,1.0,3.8366820555278225,5.610590691397779,0.624272801052048,0.624272801052048,1.0,0,1.6,2,0.3757397742231705,0.40118275495898587,0.4011827549589858,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__unbalanced_o12__raw.npz,feade3f0fb93f9bc5490e7291606e44b27604d556f2ff77ec99d253258739968,8.093185935824879,0.093185935824879,1.0116482419781099,8.250070571132254,0.2500705711322535,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,dual_g8_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,768,8,true_bilayer,8.0,912101,4.0,unbalanced,12,24,local,1.0,True,True,True,0.43211135917482935,0.7276212257048432,1.6768472239509093,0.8515625,0.9739583333333334,0.5228852026743586,1.0,0.7631299043192359,0.4317992192300964,0.7227962545164608,,self-report; not geometry-derived layer count or success,0.7616512359883825,0.04748310840346742,0.5545976806680443,0.7889151304658242,1.367629455999122,1.3311114819953218,0.03651797400380019,4.158047179060946,6.645645463034316,1.0,3.8366820555278225,5.610590691397779,0.624272801052048,0.624272801052048,1.0,0,1.6,2,0.3757397742231705,0.40118275495898587,0.4011827549589858,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__unbalanced_o12__local.npz,1bdcc90b4ca2b583b815e5ff8a557369f6b8ec64ff4c72014dbf86072dac2b0e,7.8587612298369125,0.1412387701630875,0.9823451537296141,7.185457485279777,0.8145425147202232,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4__partial_overlap,dual_g8_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,536,8,true_bilayer,8.0,912101,4.0,balanced,3,24,raw,1.0,True,True,True,1.1242759867685639,1.3948673071699047,2.690784653875925,0.5335820895522388,0.914179104477612,1.045538580821372,1.0,1.4090700623650585,1.123978248643309,1.334298520985797,,self-report; not geometry-derived layer count or success,1.4085161782699693,0.03950463523727457,0.639659085669089,0.6984180581844593,0.22547794300771784,0.22547794300771784,0.025257681001676247,3.092620857560481,4.800000000000002,1.0,3.0926208575604806,4.800000000000001,1.0,0.9680955017036874,1.0,0,1.6000000000000005,3,0.04041361914818325,0.11993872866177517,1.0920084281274e-15,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__partial_overlap__balanced_o3__raw.npz,831ce97953002a088ac0167387a2bc366428ab064f0b2afb7b5cbeda0224a9ce,8.880631383802015,0.8806313838020152,1.110078922975252,8.442275870948423,0.44227587094842313,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4__partial_overlap,dual_g8_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,536,8,true_bilayer,8.0,912101,4.0,balanced,3,24,local,1.0,True,True,True,0.9252478704989607,1.153995126187582,2.1431311828283857,0.6529850746268657,0.9514925373134329,0.914852115475411,1.0,1.1774419650023247,0.9268353495630506,1.1274777206499262,,self-report; not geometry-derived layer count or success,1.1740422523727718,0.08941124421460897,1.4245720363415364,2.0171426475951404,0.2507356240093941,0.22547794300771784,0.025257681001676247,3.675978770209619,6.121886539127154,1.0,3.0926208575604806,4.800000000000001,1.0,0.9680955017036874,1.0,0,1.6000000000000005,3,0.04041361914818325,0.11993872866177517,1.0920084281274e-15,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__partial_overlap__balanced_o3__local.npz,0353e98d4d78200ed8ffdcb3c2524a2005e78392a61f88faddd0c1607e70cf24,8.56356487729799,0.5635648772979902,1.0704456096622488,6.970940202384339,1.0290597976156608,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4__partial_overlap,dual_g8_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,536,8,true_bilayer,8.0,912101,4.0,balanced,6,24,raw,1.0,True,True,True,0.8040785499891479,1.0107504531353926,1.9610709662311554,0.6940298507462687,0.9626865671641791,0.8244967046834066,1.0,1.0451735334693792,0.8039455470298554,1.009634823653959,,self-report; not geometry-derived layer count or success,1.044426684291261,0.039504635237274995,0.2722755992837403,0.3239263520799893,0.4407061209931271,0.4407061209931271,0.02526025399856735,4.123262206465827,6.3706143793351115,1.0,4.123262206465826,6.37061437933511,1.0,0.9999999282593134,1.0,0,1.6000000000000005,3,0.02006452010790015,0.07521999332192879,6.4791921827733745e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__partial_overlap__balanced_o6__raw.npz,b9197a866fc481a9259f766cf8ced977c1b74c32dfc6a19b29b6578e8c0a5125,7.960389761846883,0.03961023815311737,0.9950487202308603,8.16571971326191,0.16571971326190926,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4__partial_overlap,dual_g8_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g8_s912101_b4.json,536,8,true_bilayer,8.0,912101,4.0,balanced,6,24,local,1.0,True,True,True,0.5457275383992407,0.844868951729229,1.8831155678976983,0.789179104477612,0.9645522388059702,0.6383274540975569,1.0,0.8857795920079548,0.5453588963391984,0.8262750353555909,,self-report; not geometry-derived layer count or success,0.8844326572525195,0.04882991299425207,0.5352584391276228,1.1963562082759227,0.46596637499169447,0.4407061209931271,0.02526025399856735,4.292537513290264,6.844480677814107,1.0,4.123262206465826,6.37061437933511,1.0,0.9999999282593134,1.0,0,1.6000000000000005,3,0.02006452010790015,0.07521999332192879,6.4791921827733745e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g8_s912101_b4__partial_overlap__balanced_o6__local.npz,fcb784b6ca9bbd4179c408d1e17b31b2cda6df9113f46d09f21f667d2a37feba,7.633509748056611,0.3664902519433886,0.9541887185070764,6.838468282371215,1.161531717628785,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
