case,budget,mode,method,output,output_sha256,gap_mm,seed,bias_rms_mm,supported_fraction,input_edit_rms_mm,sigma_mm,rcond,interpretation,weight_scope,output_action,low_probability_action,point_count,active_count,status,candidate_count,fit_parameter_count,fit_rows,fit_rank,numerical_nullity,effective_condition,low_probability_rows,zero_weight_rows,weighted_moment_sse_before_mm2,weighted_moment_sse_after_mm2,coefficient_delta_l2,maximum_abs_intercept_change_mm,maximum_abs_normalized_slope_change,actual_changed_fraction,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s912127_b4,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b4__b3_offset.npz,8bebe10adc1f5afd4dbc9764c3d032f540080106177430e26aa90e1034c37eee,4.0,912127,4.0,0.9388020833333334,3.92052969642663,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.2329209680158435,0,0,209.56016197918615,200.44553402240047,0.5600336997746319,0.37364373367784587,0.0,0.9388020833333334,0.0008739070035517216,True,True,0.6795125286340484,0.9623656053659392,1.7784568033319315,0.8255208333333334,0.97265625,0.6258456410812835,1.0,1.1824640660702828,0.7353742272342066,1.1764499115863052,3.760219907594449,0.23978009240555087,0.9400549768986123,,self-report; not geometry-derived layer count or success,1.1824398360987067,0.007569779014542774,0.433153346487789,0.4655054710544958,3.4099284664820377,0.5900715335179623,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b4,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b4__b3_affine.npz,6d70b722aa3d112ba81d297bfe6f01333a78fc78e77fabb24e1636f9ba3a2b4d,4.0,912127,4.0,0.9388020833333334,3.911603129785929,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,9.096880827170203,0,0,209.56016197918615,194.01304466915337,0.9290296737494548,0.6095685211955941,0.3589983028963322,0.9388020833333334,0.0009336399962194264,True,True,0.6765140349625324,0.9516514356828242,1.7041775743299619,0.8411458333333334,0.9713541666666666,0.6284647614309704,1.0,1.1738707098586332,0.7324408079903405,1.1668393936242756,3.741358191390655,0.25864180860934516,0.9353395478476637,,self-report; not geometry-derived layer count or success,1.1738311350956174,0.009638970077022696,0.23003437900044735,0.34283773407996404,3.626386283848611,0.37361371615138905,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b4,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b4__b6_offset.npz,a35b4b473e1042f0e640ddb47c4c08af04010bd25d470ee104136e0fb1da482a,4.0,912127,4.0,0.9388020833333334,3.9128535673765747,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.1051041289310373,0,0,198.81739287591174,194.06755223855646,0.3911544519914143,0.27650656735950363,0.0,0.9388020833333334,0.0008409669972024858,True,True,0.6799022552360396,0.9511361891308481,1.7028257590582412,0.8359375,0.9739583333333334,0.6327286856551738,1.0,1.1736433718152381,0.7359406390232918,1.165437382826498,3.7199675889821218,0.28003241101787824,0.9299918972455304,,self-report; not geometry-derived layer count or success,1.1736067216396096,0.009275081033047037,0.27033007515207624,0.4296921784638222,3.6232059152968588,0.37679408470314124,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b4,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b4__b6_affine.npz,fa0788b245363df76f945ec33925ad23c57fbee1f4f3286edf9f5c6a768690fe,4.0,912127,4.0,0.9388020833333334,3.9103445892415527,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,9.839847816072703,0,0,198.81739287591174,190.9998550328968,0.4566857825079121,0.23974220523836334,0.18204001234170078,0.9388020833333334,0.0008727959939278662,True,True,0.6609270089260242,0.9403786822889408,1.7467043499104133,0.8489583333333334,0.97265625,0.6127231082872607,1.0,1.1650806780503575,0.7170460859643567,1.157039676274422,3.723803532382992,0.2761964676170079,0.930950883095748,,self-report; not geometry-derived layer count or success,1.165049697770982,0.008496357456248828,0.2511792075919394,0.3437706666287385,3.571478996972372,0.42852100302762786,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b0,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b0__b1_offset.npz,19b997069ac2bb78904ea1474dd28f34fc3da1dff31c803abba31ba93a2d2e7f,8.0,912101,0.0,0.9856770833333334,0.8704893730080611,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.4877299860129423,0,0,436.25984756125297,427.4752308975558,0.4320772089276975,0.3658008024519592,0.0,0.9856770833333334,0.0007989539881236851,True,True,0.3220834614619757,0.6529721964784883,1.5614562091729742,0.90625,0.9830729166666666,0.29061048769775155,1.0,0.6529780965568542,0.3220834614619757,0.6476847018522173,8.083804521061118,0.08380452106111846,1.0104755651326398,,self-report; not geometry-derived layer count or success,0.6489295828226068,0.07260021432950366,0.5411860523446496,0.7126758558988758,7.776193086144885,0.22380691385511486,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b0,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b0__b1_affine.npz,5bd4d1e5a36ff770670855220857bb7f82b67c1695a1bef11dd48c319d3622a1,8.0,912101,0.0,0.9856770833333334,0.8698267528648403,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,10.317524060514183,0,0,436.25984756125297,415.4307188944504,0.911031499314708,0.35689902143954794,0.4986150504473976,0.9856770833333334,0.000923239000258036,True,True,0.29315620290272776,0.5949252337511933,1.3878669309201312,0.9127604166666666,0.9908854166666666,0.27228688200707163,1.0,0.5949316996403645,0.29315620290272787,0.5872823054547984,8.098129925051051,0.098129925051051,1.0122662406313814,,self-report; not geometry-derived layer count or success,0.5891610646659465,0.08266176334110796,0.36186560648620913,0.45758971128283316,7.967996387820487,0.032003612179512864,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b0,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b0__b3_offset.npz,70bd8794452087382142b7e8b2acc222462877f6f0b823a2ef491986fc3b5df8,8.0,912101,0.0,0.9856770833333334,0.8306221203141426,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.9893394718865416,0,0,356.77991236307133,354.0939903057603,0.2958045356549916,0.1951691854248272,0.0,0.9856770833333334,0.000880815990967676,True,True,0.30085947074462904,0.5186099441350349,0.9810195363124046,0.9596354166666666,0.9908854166666666,0.28157867553019206,1.0,0.5186167079356622,0.3008594707446291,0.5147971870723216,8.06196529934605,0.061965299346050884,1.0077456624182564,,self-report; not geometry-derived layer count or success,0.5156563022239025,0.055334146119691896,0.2596399170771446,0.29863973647845704,7.874628743304466,0.12537125669553362,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b0,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b0__b3_affine.npz,cf5a9627c8c7e1ee5ad23e786572aafacf881939da52ee1aeaa6ab4dc7a14354,8.0,912101,0.0,0.9856770833333334,0.804594146563285,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,13.233518674527362,0,0,356.77991236307133,352.64675388702875,0.4733723720556739,0.18970006279466692,0.2759409284857044,0.9856770833333334,0.000897945006727241,True,True,0.342404187472425,0.5281850327347075,0.9565064115031799,0.9596354166666666,0.9908854166666666,0.32502440725927984,1.0,0.5281912642342809,0.342404187472425,0.5242707908502928,8.066068346176435,0.06606834617643464,1.0082585432720543,,self-report; not geometry-derived layer count or success,0.5252283951619935,0.05586720441336571,0.23608670801484732,0.2631504061004634,7.920549029132368,0.07945097086763209,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b0,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b0__b6_offset.npz,2dc5f222894a8b21d94b49d618046b245e51487b23f1b48b1e6635f047d7352a,8.0,912101,0.0,0.9856770833333334,0.806046228432751,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,4.273298712153269,0,0,346.019703896329,343.6402424480914,0.21643807046858413,0.21024737822724873,0.0,0.9856770833333334,0.0008252760017057881,True,True,0.36258404063998256,0.6165711505015613,1.3264739178972456,0.9427083333333334,0.9869791666666666,0.32067854585870453,1.0,0.6165765080030188,0.36258404063998273,0.6147860273824787,8.07194625310472,0.07194625310471991,1.00899328163809,,self-report; not geometry-derived layer count or success,0.6157535589088644,0.03184564196659034,0.2506634667607864,0.3403841103095952,7.873758079818845,0.12624192018115465,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b0,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b0__b6_affine.npz,293224609e43b790c48e736d2ad052edb046d40ece5b0883e511b33f625eea4f,8.0,912101,0.0,0.9856770833333334,0.778059907185172,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,15.22781203619161,0,0,346.019703896329,333.9908992121744,0.7828064814296157,0.19107841324504257,0.667184821180063,0.9856770833333334,0.0009022169979289174,True,True,0.40972692261676197,0.6057589758090433,1.3719471754943744,0.9453125,0.98828125,0.37850833876863366,1.0,0.6057640568404465,0.40972692261676213,0.6034046905337639,8.078045320970373,0.07804532097037331,1.0097556651212967,,self-report; not geometry-derived layer count or success,0.6045631506844151,0.03812465598964681,0.26855348133418766,0.2809317408593888,7.862789559800422,0.13721044019957773,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b4__b1_offset.npz,b89997543c2b27f1f1454b50ea5af86c1b14c2df1f77acef245993c887c3ce5a,8.0,912101,4.0,0.9856770833333334,4.104185467826758,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.4716751107841834,0,0,436.8552483531952,427.7586571410308,0.44330887481826153,0.3674111007613325,0.0,0.9856770833333334,0.0008008959994185716,True,True,0.3585033634400552,0.7882893404534971,1.6868313742101393,0.8997395833333334,0.9778645833333334,0.3076221822922907,1.0,0.8705310522238645,0.37553497496298177,0.8674234873509578,8.06899309732603,0.06899309732603065,1.0086241371657538,,self-report; not geometry-derived layer count or success,0.8681495041678898,0.06434866975342612,0.5894339391518595,0.7846814007658698,7.725969539398007,0.27403046060199276,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b4__b1_affine.npz,be05a85af5d3ceb030c92c30d3e10ba74225b9bd48c52a6f5badc8715170cff6,8.0,912101,4.0,0.9856770833333334,4.092557263372484,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,10.318586723504135,0,0,436.8552483531952,415.70855466819773,0.9214744628488245,0.3676348887270066,0.49898892716463616,0.9856770833333334,0.000906150002265349,True,True,0.32934514980130714,0.7403177371322156,1.4684328442909964,0.90625,0.9856770833333334,0.28900387435021185,1.0,0.8273412902700439,0.3463767630719358,0.822907056501707,8.084518487437403,0.08451848743740342,1.0105648109296754,,self-report; not geometry-derived layer count or success,0.8240025782248952,0.07425201454793412,0.3975397768477558,0.5142403021175372,7.929613765863426,0.07038623413657419,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b4__b3_offset.npz,96ea09220aa6c1689fd1ec8f2bd129e422ce3300293147914d78fd764a54de63,8.0,912101,4.0,0.9856770833333334,4.095365945549624,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.9894245469803553,0,0,356.7724411241139,354.0840049288745,0.2959544441115708,0.19528906925709813,0.0,0.9856770833333334,0.0008468220039503649,True,True,0.335111037920357,0.6784444480923241,1.0589534474860653,0.9544270833333334,0.9856770833333334,0.29500541698814026,1.0,0.7724702983711457,0.3521426510324472,0.7705790172035089,8.048933307120656,0.04893330712065591,1.006116663390082,,self-report; not geometry-derived layer count or success,0.771044915157087,0.04690523079580126,0.30167870127502705,0.36379495066703627,7.839168831369756,0.16083116863024394,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b4__b3_affine.npz,a8213b5564388fd7102c1b15906365ea20a16db9bcd1f8bae3e91c48d6f2faec,8.0,912101,4.0,0.9856770833333334,4.091315933471092,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,13.236932954808884,0,0,356.7724411241139,352.6351089385753,0.47353113260933927,0.18952024776033025,0.2765137187074575,0.9856770833333334,0.00094359100330621,True,True,0.37700227586931256,0.6860657589369971,1.10215493663628,0.9544270833333334,0.9856770833333334,0.3387232483779985,1.0,0.7791722408522345,0.3940338891644135,0.7771749227301981,8.053536855267932,0.05353685526793228,1.0066921069084915,,self-report; not geometry-derived layer count or success,0.7777060253885469,0.047777808541636345,0.28220122086118954,0.33450560099523463,7.885466808735769,0.1145331912642309,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b4__b6_offset.npz,281d249210c1962f54c82c082a6c5d9435d042e21801988ab8fd999584ed8e55,8.0,912101,4.0,0.9856770833333334,4.070739874400687,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,4.27448245582558,0,0,345.93553395729754,343.55198966818875,0.21367334288500917,0.20788428052140787,0.0,0.9856770833333334,0.00087214499944821,True,True,0.39836405738872555,0.7571042909457268,1.4966932246181688,0.9361979166666666,0.9817708333333334,0.3357210066424174,1.0,0.8423944173290323,0.4153956708173989,0.8413525790274694,8.06309641080649,0.06309641080649087,1.0078870513508114,,self-report; not geometry-derived layer count or success,0.8419936352112789,0.02598215947175897,0.29724382182116954,0.33921096525087147,7.841997745833304,0.15800225416669633,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912101_b4,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912101_b4__b6_affine.npz,689e65cdbaa37edfd3c7935ed02171fac560c22b1235dfa1e0f6484edb197c19,8.0,912101,4.0,0.9856770833333334,4.078628835863376,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,15.250217973477435,0,0,345.93553395729754,333.9383360091648,0.7899870981060734,0.18980192656356193,0.6722974321644738,0.9856770833333334,0.000960331002715975,True,True,0.4440434763091298,0.747314308186498,1.5124977701765103,0.9388020833333334,0.9830729166666666,0.3927285957250482,1.0,0.8336070874026847,0.46107508972140043,0.8322823540073699,8.06779326193246,0.06779326193245971,1.0084741577415575,,self-report; not geometry-derived layer count or success,0.833015191540558,0.03140806951460983,0.30914712863318683,0.3251550989344421,7.833311317685878,0.16668868231412226,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b0,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b0__b1_offset.npz,966d1a3370bcffd8961362388272f86e347b1c5aae4a3c9fbed4928090b89e99,8.0,912113,0.0,0.9778645833333334,0.8524906536832221,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.7381530393292235,0,0,421.2029596995951,411.76059339992673,0.515409055658795,0.3730290622352505,0.0,0.9778645833333334,0.0008488400053465739,True,True,0.36715626204324553,0.6497273908298146,1.2926794970855735,0.9361979166666666,0.98828125,0.3355162932417199,1.0,0.6503992701977019,0.3672618252600112,0.6503139158552755,7.9881129334925065,0.011887066507493493,0.9985141166865633,,self-report; not geometry-derived layer count or success,0.6503609510474155,0.0070600301985607825,0.551231388845456,0.5965329176271325,7.388834306726972,0.611165693273028,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b0,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b0__b1_affine.npz,b662fb721480523c5c165a1351dd54241781bac69354acd5afc20f0612700e25,8.0,912113,0.0,0.9778645833333334,0.8686797242472226,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,13.373544956493998,0,0,421.2029596995951,397.9898068016849,1.466066557963152,0.7550642240103836,0.8020447126729238,0.9778645833333334,0.0008933199860621244,True,True,0.33877502357572026,0.5797219985118617,1.2393879975436983,0.9453125,0.98828125,0.3171328392332959,1.0,0.579747989099545,0.3387750235757203,0.5797052449080882,8.002302600875652,0.002302600875651706,1.0002878251094565,,self-report; not geometry-derived layer count or success,0.5797322731205795,0.004268766497704278,0.36660419580027687,0.41911610624221296,7.661347577814458,0.33865242218554226,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b0,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b0__b3_offset.npz,4053e5e3999a58bc5b1f9cce9bf697c3d6607d1b90d571f4f1a3b34d23fbdcff,8.0,912113,0.0,0.9778645833333334,0.8610459177580406,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,4.06165036224586,0,0,365.7499797834478,361.56977051374577,0.39186959636875884,0.29768057987405844,0.0,0.9778645833333334,0.000842463006847538,True,True,0.32220074405075927,0.6034974789659937,1.4711874774529872,0.93359375,0.9856770833333334,0.29917244793038605,1.0,0.6035220087985538,0.3222007440507593,0.600568105880403,7.917989152880114,0.08201084711988571,0.9897486441100143,,self-report; not geometry-derived layer count or success,0.6018656509173697,0.04468280821582969,0.368479571913916,0.4635236907863874,7.487492785827712,0.5125072141722882,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b0,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b0__b3_affine.npz,a7ae2bc617b8e28b9b52fc1a578070c40228598c3ecc19c76a58519b89b0dc67,8.0,912113,0.0,0.9778645833333334,0.8782811669994132,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,19.809142982467716,0,0,365.7499797834478,355.48461542625387,0.9480707414364954,0.4171970622046011,0.6030026891486183,0.9778645833333334,0.0009222420048899949,True,True,0.28336013471200105,0.545495338392638,1.4327524959302465,0.9388020833333334,0.98828125,0.26449990819771624,1.0,0.5455235736079123,0.2833601347120011,0.5425931291585365,7.936585757805852,0.06341424219414815,0.9920732197257315,,self-report; not geometry-derived layer count or success,0.543464112165788,0.047357450837211934,0.29740876616900397,0.36358755195802067,7.594328477845924,0.4056715221540763,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b0,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b0__b6_offset.npz,4ad7f06de92d5de45810617dc5a279977212fa25ad8e3a8fa93a5a4432f76189,8.0,912113,0.0,0.9778645833333334,0.8118816121765562,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,5.92692722882761,0,0,311.93744146687,309.97592073116857,0.22677593923679862,0.1610769170098989,0.0,0.9778645833333334,0.0008334349986398593,True,True,0.3716646412228366,0.6538801975135842,1.5587079103005221,0.921875,0.9856770833333334,0.33532442868343915,1.0,0.653900325799244,0.3716646412228366,0.6509741954608789,7.91189589187146,0.0881041081285403,0.9889869864839325,,self-report; not geometry-derived layer count or success,0.652349773406281,0.045004546627327585,0.4247696902100662,0.723709077999731,7.323400601285554,0.6765993987144459,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b0,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b0__b6_affine.npz,19470b45332007d40484172e42693d6645e833f5c99d0173f841c75c28cbe8f8,8.0,912113,0.0,0.9778645833333334,0.8336218134478742,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,24.64734726382467,0,0,311.93744146687,307.97473797416893,0.557450527923195,0.2393131066722508,0.26936372905435885,0.9778645833333334,0.0009058619907591492,True,True,0.36690935598372537,0.638036265846951,1.540507324368919,0.92578125,0.9869791666666666,0.33322925077153726,1.0,0.6380580134611713,0.3669093559837255,0.6356612426735694,7.916342995661615,0.0836570043383853,0.9895428744577018,,self-report; not geometry-derived layer count or success,0.63693457270599,0.0378467783814459,0.41498794843900716,0.7347626565837495,7.341471898736675,0.6585281012633253,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912113_b4,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g8_s912113_b4__b1_offset.npz,729a871d1aedc5a262d279dd4c7c8069c22f455b4ee708b18658cbaa317bdbb5,8.0,912113,4.0,0.9713541666666666,4.008626403683942,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.76810698763237,0,0,418.2194652336722,409.17682673492027,0.5215190799210221,0.3675861661927968,0.0,0.9713541666666666,0.0008162440062733367,True,True,0.42229215353654564,0.8643013933631363,1.43690522188444,0.9231770833333334,0.98046875,0.3578883394508676,1.0,0.9730712657787245,0.44719328691248,0.9717730677356362,8.054926905411792,0.05492690541179179,1.006865863176474,,self-report; not geometry-derived layer count or success,0.9724562281381496,0.0345915110906151,0.45429953157081915,0.5452411079549595,7.54114876313757,0.45885123686243023,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
