split,case,method,sigma_mm,family,gap_mm,bias_rms_mm,seed,execution,ok,source_output,source_output_sha256,identifiable,geometry_scored,geometry_note,reported_model_k,model_k_note,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,patch_id,scene,perturbation,adapter_mode,error,actual_point_delta_rms_mm,independent_real_geometry,recovery_vs_measured_reference_rms_mm,zero_injection_edit_rms_mm,response_vs_own_baseline_rms_mm,interaction_mm2,decomposition_error_mm2,method_seconds
real,da_thin_trans_s912401,identity,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig2.0__identity.npz,66152fc904de7f34469496c67101994f57f06a84e6fd7d6fa6d7927b8a068160,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,3.6166897482535414,8.38290162076158e-13,3.61668974825353,8.676365882831518e-14,3.2748873765034107e-15,0.00028586100233951584
real,da_thin_trans_s912401,xyz_mixture,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig2.0__xyz_mixture.npz,e8509a3ed2a9c897e900335bd6f4744a98946a3553888f4a052228fa3de7b668,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,43.5685534968792,43.44603833492973,4.4607407556381125,-9.237601278769684,6.430411758628907e-13,0.02493597799912095
real,da_thin_trans_s912401,fast,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig2.0__fast.npz,34fd20c8089b69da18eebd352681a2d4967593fb526529b1c317630f1955278b,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,43.78995241572715,43.64014000294458,3.617298421156264,0.013265227345074652,1.9342687174184192e-13,0.00257165700168116
real,da_thin_trans_s912401,open3d_icp_then_xyz,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig2.0__open3d_icp_then_xyz.npz,d950b62508fcf0984aea9a1c43b2453b5467625f42e183bfa434745d2b300784,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,43.57293276966759,43.44661903225739,12.416199204006443,-143.17023785770886,2.8421709430404007e-13,0.0073840559998643585
real,da_thin_trans_s912401,identity,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912401__sig5.0__identity.npz,bc8443094a17c3be98f4619df0c1097a24c45e511d13f0c7a689dc1e86f52031,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482535196,not_measured,3.616689748253537,8.38290162076158e-13,3.6166897482535254,8.676365882943573e-14,3.274887377623959e-15,
real,da_thin_trans_s912401,xyz_mixture,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912401__sig5.0__xyz_mixture.npz,962cd8224044b23b5a91b4c1a0a0b0e5e68997e249ac56160d92d978c8922311,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482535196,not_measured,43.49968275646743,43.34892274213562,3.620611484980204,-0.015530515503919725,2.763535927874372e-13,
real,da_thin_trans_s912401,fast,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912401__sig5.0__fast.npz,93418b2c80c3614a82f1658037d2a00f8a80dc173935793a966125d6193ba6da,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482535196,not_measured,43.78974529439289,43.64014000294457,3.616624596388346,7.212310829952096e-15,4.629216129675761e-14,
real,da_thin_trans_s912401,open3d_icp_then_xyz,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912401__sig5.0__open3d_icp_then_xyz.npz,53978f16ca1c7a21e9e175fdd82c4adf05bf1a08268a3810ea5428e4ad9c39e1,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482535196,not_measured,43.40161270457888,43.40382338486671,12.09626584980998,-146.51154657571863,1.7053025658242404e-13,
real,da_thin_trans_s912401,identity,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig5.0__identity.npz,66152fc904de7f34469496c67101994f57f06a84e6fd7d6fa6d7927b8a068160,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,3.6166897482535414,8.38290162076158e-13,3.61668974825353,8.676365882831518e-14,3.2748873765034107e-15,0.00031611599843017757
real,da_thin_trans_s912401,xyz_mixture,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig5.0__xyz_mixture.npz,7336b1907b8436e4d4e0621f4e6eaa9655f56071341bdc3bc252f6803ad29c3c,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,43.506418643379064,43.34892274213562,3.6575580752573136,0.301629195438849,3.1058489113888754e-13,0.009771361001185142
real,da_thin_trans_s912401,fast,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig5.0__fast.npz,680105d1e80e9ddb99f6b2225e9902f99e0f0dba6bb79e5766863de4dc334af8,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,43.78995241572715,43.64014000294457,3.617298421156265,0.013265227344956968,6.010487246799201e-13,0.002585392001492437
real,da_thin_trans_s912401,open3d_icp_then_xyz,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912401__sig5.0__open3d_icp_then_xyz.npz,f7c80f4bb0d4f9913427118af35f83e132ef2914de0e3afc4b85f3eee12b1024,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482535196,not_measured,43.419088776967264,43.40382338486671,12.182789209665751,-147.0949671296865,3.410605131648481e-13,0.015855641002417542
real,da_thin_trans_s912409,identity,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig2.0__identity.npz,c3b5c471d113ccddce90d570c5e8e9f97e03debf67e7dbc84e35d6875b30cece,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,3.616689748253399,8.38290162076158e-13,3.616689748253336,4.5233067281181394e-13,4.193034914050432e-15,
real,da_thin_trans_s912409,xyz_mixture,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig2.0__xyz_mixture.npz,5eb3ede8b4d506f2bf93b68bc877724b1a7d6fc597b081d573eb382508320c25,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,43.57530545254245,43.44603833492973,9.093992996850144,-71.45171034456735,1.4210854715202004e-14,
real,da_thin_trans_s912409,fast,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig2.0__fast.npz,4a9e7a928bd3491113797e041a5817d20f52d2b094b153b78d9e4e12d1c22920,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,43.752206515534226,43.64014000294458,3.129497643608519,8.874860006835899e-13,1.0944170502628015e-13,
real,da_thin_trans_s912409,open3d_icp_then_xyz,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig2.0__open3d_icp_then_xyz.npz,4ea59825c13abdaf6044fdc9f51b7f02c066142edeedadc8bd5ff54ba867297c,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,43.53921625118859,43.44661903225739,6.043721165486588,-28.47191909249568,2.4868995751603507e-14,
real,da_thin_trans_s912409,identity,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig2.0__identity.npz,d53f8cbb10899958e995cc46718a3d4ffd5c1616fcaa6c5879c9908869266c62,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,3.6166897482532856,8.38290162076158e-13,3.616689748253223,4.5233067281002276e-13,6.40321237041112e-16,0.0002797330016619526
real,da_thin_trans_s912409,xyz_mixture,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig2.0__xyz_mixture.npz,91fb328ed332b9998eb6617d13566a182c89002eda30807d56702ea8728bfeb7,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,43.52237481095179,43.44603833492973,8.270844793948536,-61.76801142079845,3.197442310920451e-13,0.006423587001336273
real,da_thin_trans_s912409,fast,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig2.0__fast.npz,9e75625c8b412708aaf67ba82d01906097fd3a30cac3156bf15da1f2f7208f1f,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,43.668865068891016,43.64014000294458,4.963205852616331,-22.125455407037943,6.252776074688882e-13,0.0024307200001203455
real,da_thin_trans_s912409,open3d_icp_then_xyz,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig2.0__open3d_icp_then_xyz.npz,e5571d6376f3e8e671e03e3962397813e5f4db074c1ad41b8391162232017ea4,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,43.48473781457133,43.44661903225739,6.17281170206107,-34.78988684120293,1.0800249583553523e-12,0.009345461003249511
real,da_thin_trans_s912409,identity,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig5.0__identity.npz,c3b5c471d113ccddce90d570c5e8e9f97e03debf67e7dbc84e35d6875b30cece,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,3.616689748253399,8.38290162076158e-13,3.616689748253336,4.5233067281181394e-13,4.193034914050432e-15,
real,da_thin_trans_s912409,xyz_mixture,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig5.0__xyz_mixture.npz,a56bc44f924c65555301f6a55c242ed771f52378ae5f4009f39e449a768500c8,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,43.51008922092859,43.34892274213562,7.798646103172026,-46.82011993299656,2.1316282072803006e-13,
real,da_thin_trans_s912409,fast,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig5.0__fast.npz,5c9ef45e402e6349c3085be3240232b8d5b403d8a9b87c0bc7ea8dc31e4f5054,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,43.752206515534226,43.64014000294457,3.1294976436085196,1.1753836041225024e-12,2.830053610251032e-13,
real,da_thin_trans_s912409,open3d_icp_then_xyz,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912409__sig5.0__open3d_icp_then_xyz.npz,1f0dc75f473de3e3de4a5fe76ed3f38ed8d21211368a2c87c157a39df1e39947,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.6166897482533282,not_measured,43.50076407691476,43.40382338486671,5.128740364091473,-17.87938687156609,2.2382096176443156e-13,
real,da_thin_trans_s912409,identity,5.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig5.0__identity.npz,d53f8cbb10899958e995cc46718a3d4ffd5c1616fcaa6c5879c9908869266c62,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,3.6166897482532856,8.38290162076158e-13,3.616689748253223,4.5233067281002276e-13,6.40321237041112e-16,0.0002799180001602508
real,da_thin_trans_s912409,xyz_mixture,5.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig5.0__xyz_mixture.npz,b6630287df5c99efcd972745057a6c24b90f4a5b3669301576947382fd026544,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,43.43159629845426,43.34892274213562,7.239403005573465,-45.234501748843336,4.263256414560601e-14,0.009651397995185107
real,da_thin_trans_s912409,fast,5.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig5.0__fast.npz,9e75625c8b412708aaf67ba82d01906097fd3a30cac3156bf15da1f2f7208f1f,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,43.668865068891016,43.64014000294457,4.963205852616337,-22.12545540703779,1.5987211554602254e-13,0.00247873600164894
real,da_thin_trans_s912409,open3d_icp_then_xyz,5.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912409__sig5.0__open3d_icp_then_xyz.npz,1aadab2932f106afcb43bd387dfd6057130d9fc14223f5c49a4464ad1a7de714,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.6166897482533282,not_measured,43.375477345723596,43.40382338486671,5.98271932442762,-38.25277997020133,1.2079226507921703e-13,0.014450747999944724
real,da_thin_trans_s912419,identity,2.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig2.0__identity.npz,e543c24de8a63c7a59a49a589340e7c4de0b8b16b2f1f6111855c0f3529df449,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,3.616689748253432,8.38290162076158e-13,3.6166897482534073,1.8016742062277634e-13,7.553798433510433e-16,
real,da_thin_trans_s912419,xyz_mixture,2.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig2.0__xyz_mixture.npz,014b4c0658fbc7ab119d1ef71ca0dea1dc91aef14b5694ae723c0d5ec93a5aa5,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,43.5847497403756,43.44603833492973,14.126715622086428,-187.49193133631368,1.4210854715202004e-13,
real,da_thin_trans_s912419,fast,2.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig2.0__fast.npz,8dc703b283d9138fed4e191a85b14edfe693de3568b7a737a7a6e9d6b89b7541,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,43.731170173200894,43.64014000294458,2.820181774434336,2.0224211811824433e-13,2.8181512061832394e-13,
real,da_thin_trans_s912419,open3d_icp_then_xyz,2.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig2.0__open3d_icp_then_xyz.npz,6f104a6744f65bc1bc6f5eab8fbfb300178cacc5b2362fb112cb821236d70208,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,43.58821451882432,43.44661903225739,15.078428747616616,-215.0352738920139,2.8421709430404007e-13,
real,da_thin_trans_s912419,identity,2.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig2.0__identity.npz,7537afd7ae6f48e7d23909946a42a0a631e759321d5c57f0e8a4647c538364ef,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,3.6166897482534113,8.38290162076158e-13,3.616689748253386,1.8016742062077927e-13,2.7973338374465252e-15,0.0002705890001379885
real,da_thin_trans_s912419,xyz_mixture,2.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig2.0__xyz_mixture.npz,bbdbd34c1cd3533a6070ecd2028f4c38f8748858fac230eba8d02909cf3f16de,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,43.64268131492479,43.44603833492973,11.89242350955756,-124.30435157477552,1.1368683772161603e-13,0.0070850119955139235
real,da_thin_trans_s912419,fast,2.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig2.0__fast.npz,f1ad6eb04c1367da785274751806f93ec8f50f8b8cbe1061e39fb2e1fa37d94c,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,43.876383031602145,43.64014000294458,8.154909514734994,-45.827380734254696,5.186961971048731e-13,0.0026169830016442575
real,da_thin_trans_s912419,open3d_icp_then_xyz,2.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig2.0__open3d_icp_then_xyz.npz,a50bd0b5c129fef3e5f3ffb8571b72a2b212c836aee847246f0baab8d3965a48,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,43.650121614911434,43.44661903225739,11.868957559825532,-123.14774189449167,5.968558980384842e-13,0.006263153001782484
real,da_thin_trans_s912419,identity,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig5.0__identity.npz,e543c24de8a63c7a59a49a589340e7c4de0b8b16b2f1f6111855c0f3529df449,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,3.616689748253432,8.38290162076158e-13,3.6166897482534073,1.8016742062277634e-13,7.553798433510433e-16,
real,da_thin_trans_s912419,xyz_mixture,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig5.0__xyz_mixture.npz,8d3f88c3d6cd346b4d170a5ff6d0c3911ed92280dc00c5f842a405f29d1b1dd2,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,43.47865238397721,43.34892274213562,13.335899052055648,-166.58209330353412,2.842170943040401e-14,
real,da_thin_trans_s912419,fast,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig5.0__fast.npz,2dd36c30f71ebac3537a7541a3564ae1ebb87249418f2dcf9b2658d9d2a53037,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,43.731170173200894,43.64014000294457,2.820181774434346,3.3072534609924664e-13,7.8038585694561e-13,
real,da_thin_trans_s912419,open3d_icp_then_xyz,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_s912419__sig5.0__open3d_icp_then_xyz.npz,bc8e08648270ac43899de03b8a7aea50cf799a2e643e1a9d20bcee6acbeac2b0,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,fixed_reference_diagnostic,,3.61668974825341,not_measured,43.4604652051096,43.40382338486671,14.431784059171957,-203.3562397107302,0.0,
real,da_thin_trans_s912419,identity,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig5.0__identity.npz,7537afd7ae6f48e7d23909946a42a0a631e759321d5c57f0e8a4647c538364ef,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,3.6166897482534113,8.38290162076158e-13,3.616689748253386,1.8016742062077927e-13,2.7973338374465252e-15,0.00026705299387685955
real,da_thin_trans_s912419,xyz_mixture,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig5.0__xyz_mixture.npz,7bdfea2231ec71e100b091457dfef25dab85291abef3e13b045adaf8b6bb727c,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,43.52209294978279,43.34892274213562,11.25286610338806,-111.58352371489052,3.552713678800501e-13,0.012020571004541125
real,da_thin_trans_s912419,fast,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig5.0__fast.npz,754bcde1554e483af19a7da424530cddbaf07fae513ff162e92c9c1652e06608,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,43.87638303160214,43.64014000294457,8.15490951473507,-45.82738073425589,4.618527782440651e-13,0.0025638809966039844
real,da_thin_trans_s912419,open3d_icp_then_xyz,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_s912419__sig5.0__open3d_icp_then_xyz.npz,2fabe0227069b404f51030c5158b07d467f7598aa77fd0895bf512d1cfa4b66b,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans,current_input,,3.61668974825341,not_measured,43.55347231661126,43.40382338486671,11.628558496009509,-122.21030628599449,7.247535904753022e-13,0.011469578996184282
real,da_thin_trans_rot_s912401,identity,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_rot_s912401__sig2.0__identity.npz,a218dbbd0b9d9b172cec018d17c18682c55521c1c810f262dcc36c5331b6f0ee,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,fixed_reference_diagnostic,,3.88016195355301,not_measured,3.8801619535529537,8.38290162076158e-13,3.8801619535529968,-3.3600090180716355e-13,2.0458159999164664e-15,
real,da_thin_trans_rot_s912401,xyz_mixture,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_rot_s912401__sig2.0__xyz_mixture.npz,6c3cba55bd0cde5ea226c7979b79f577724c79a601ccedc4f5ce858525555be8,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,fixed_reference_diagnostic,,3.88016195355301,not_measured,43.594103749322585,43.44603833492973,6.168640391348331,-25.164489571256468,1.5631940186722204e-13,
real,da_thin_trans_rot_s912401,fast,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_rot_s912401__sig2.0__fast.npz,98fe234bf451aa89a1b76c5cbb85db44ac3b6db5378eaa079a26e2218a1da96b,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,fixed_reference_diagnostic,,3.88016195355301,not_measured,43.811966816248905,43.64014000294458,3.87639674827729,0.0001650814370379527,2.17403406475164e-14,
real,da_thin_trans_rot_s912401,open3d_icp_then_xyz,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/da_thin_trans_rot_s912401__sig2.0__open3d_icp_then_xyz.npz,2fb2efd4b7b064dcae54bf96d7794f48c74fe56143963bf7e3830f9505fb5b51,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,fixed_reference_diagnostic,,3.88016195355301,not_measured,43.57962516614348,43.44661903225739,14.10535401214385,-187.38598752044672,3.410605131648481e-13,
real,da_thin_trans_rot_s912401,identity,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_rot_s912401__sig2.0__identity.npz,5cc7c587ce953a265bca41b83f0b4a9b5b96af6d7aba0bc8c05227748d88f1fe,,,,,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,current_input,,3.88016195355301,not_measured,3.8801619535529612,8.38290162076158e-13,3.880161953553004,-3.360009018087354e-13,5.598529680288833e-15,0.00026916000206256285
real,da_thin_trans_rot_s912401,xyz_mixture,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_rot_s912401__sig2.0__xyz_mixture.npz,ff4b7e3c8c6b13c4a12b921339a48d60b98dc81f72bd110020e91529f71b12f8,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,current_input,,3.88016195355301,not_measured,43.62356884827634,43.44603833492973,3.882022418652792,0.3874140011996123,1.5959455978986625e-13,0.006813264000811614
real,da_thin_trans_rot_s912401,fast,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/da_thin_trans_rot_s912401__sig2.0__fast.npz,ac1673730a43769ba023ab2de3d5bed0b9b07dca618115b65cba0813a914d7af,,,,2,,,,,,,,,,,,,,,da_thin,delivery_area,trans_rot,current_input,,3.88016195355301,not_measured,43.81121785438822,43.64014000294458,3.8799656625193033,-0.0931431342670449,3.766986722553156e-13,0.002566985000157729
